,Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
47427,2009,11,7,311,0.861,9.451,November
47428,2009,11,8,312,0.823,9.413,November
47429,2009,11,9,313,0.769,9.359,November
47430,2009,11,10,314,0.72,9.31,November
47431,2009,11,11,315,0.651,9.241,November
47432,2009,11,12,316,0.827,9.417,November
47433,2009,11,13,317,1.165,9.754999999999999,November
47434,2009,11,14,318,1.205,9.795,November
47435,2009,11,15,319,1.244,9.834,November
47436,2009,11,16,320,1.071,9.661,November
47437,2009,11,17,321,0.761,9.350999999999999,November
47438,2009,11,18,322,0.637,9.227,November
47439,2009,11,19,323,0.763,9.353,November
47440,2009,11,20,324,0.814,9.404,November
47441,2009,11,21,325,0.778,9.368,November
47442,2009,11,22,326,0.82,9.41,November
47443,2009,11,23,327,0.791,9.381,November
47444,2009,11,24,328,0.888,9.478,November
47445,2009,11,25,329,0.994,9.584,November
47446,2009,11,26,330,1.016,9.606,November
47447,2009,11,27,331,1.005,9.594999999999999,November
47448,2009,11,28,332,0.999,9.589,November
47449,2009,11,29,333,1.131,9.721,November
47450,2009,11,30,334,1.146,9.736,November
47451,2009,12,1,335,1.013,9.603,December
47452,2009,12,2,336,0.907,9.497,December
47453,2009,12,3,337,0.851,9.440999999999999,December
47454,2009,12,4,338,0.776,9.366,December
47455,2009,12,5,339,0.711,9.301,December
47456,2009,12,6,340,0.692,9.282,December
47457,2009,12,7,341,0.353,8.943,December
47458,2009,12,8,342,0.077,8.667,December
47459,2009,12,9,343,-0.021,8.568999999999999,December
47460,2009,12,10,344,-0.226,8.363999999999999,December
47461,2009,12,11,345,-0.348,8.241999999999999,December
47462,2009,12,12,346,-0.2,8.39,December
47463,2009,12,13,347,-0.099,8.491,December
47464,2009,12,14,348,-0.014,8.576,December
47465,2009,12,15,349,0.07,8.66,December
47466,2009,12,16,350,0.22,8.81,December
47467,2009,12,17,351,0.52,9.11,December
47468,2009,12,18,352,0.65,9.24,December
47469,2009,12,19,353,0.81,9.4,December
47470,2009,12,20,354,0.9,9.49,December
47471,2009,12,21,355,0.969,9.559,December
47472,2009,12,22,356,0.949,9.539,December
47473,2009,12,23,357,1.05,9.64,December
47474,2009,12,24,358,0.935,9.525,December
47475,2009,12,25,359,0.904,9.494,December
47476,2009,12,26,360,0.935,9.525,December
47477,2009,12,27,361,0.828,9.418,December
47478,2009,12,28,362,0.909,9.499,December
47479,2009,12,29,363,0.771,9.361,December
47480,2009,12,30,364,0.669,9.259,December
47481,2009,12,31,365,0.556,9.146,December
47482,2010,1,1,1,0.487,9.077,January
47483,2010,1,2,2,0.42,9.01,January
47484,2010,1,3,3,0.524,9.114,January
47485,2010,1,4,4,0.649,9.239,January
47486,2010,1,5,5,0.783,9.373,January
47487,2010,1,6,6,0.661,9.251,January
47488,2010,1,7,7,0.431,9.020999999999999,January
47489,2010,1,8,8,0.422,9.012,January
47490,2010,1,9,9,0.506,9.096,January
47491,2010,1,10,10,0.675,9.265,January
47492,2010,1,11,11,0.754,9.344,January
47493,2010,1,12,12,0.794,9.384,January
47494,2010,1,13,13,0.953,9.543,January
47495,2010,1,14,14,1.325,9.915,January
47496,2010,1,15,15,1.436,10.026,January
47497,2010,1,16,16,1.488,10.078,January
47498,2010,1,17,17,1.532,10.122,January
47499,2010,1,18,18,1.493,10.083,January
47500,2010,1,19,19,1.5,10.09,January
47501,2010,1,20,20,1.577,10.167,January
47502,2010,1,21,21,1.608,10.198,January
47503,2010,1,22,22,1.722,10.312,January
47504,2010,1,23,23,1.718,10.308,January
47505,2010,1,24,24,1.601,10.190999999999999,January
47506,2010,1,25,25,1.342,9.932,January
47507,2010,1,26,26,1.156,9.746,January
47508,2010,1,27,27,1.24,9.83,January
47509,2010,1,28,28,1.422,10.012,January
47510,2010,1,29,29,1.305,9.895,January
47511,2010,1,30,30,1.258,9.847999999999999,January
47512,2010,1,31,31,1.332,9.922,January
47513,2010,2,1,32,1.369,9.959,February
47514,2010,2,2,33,1.466,10.056,February
47515,2010,2,3,34,1.302,9.892,February
47516,2010,2,4,35,1.115,9.705,February
47517,2010,2,5,36,1.075,9.665,February
47518,2010,2,6,37,1.028,9.618,February
47519,2010,2,7,38,1.001,9.591,February
47520,2010,2,8,39,0.765,9.355,February
47521,2010,2,9,40,0.702,9.292,February
47522,2010,2,10,41,0.577,9.167,February
47523,2010,2,11,42,0.703,9.293,February
47524,2010,2,12,43,0.893,9.483,February
47525,2010,2,13,44,1.093,9.683,February
47526,2010,2,14,45,1.243,9.833,February
47527,2010,2,15,46,1.311,9.901,February
47528,2010,2,16,47,1.444,10.033999999999999,February
47529,2010,2,17,48,1.551,10.141,February
47530,2010,2,18,49,1.755,10.344999999999999,February
47531,2010,2,19,50,1.932,10.522,February
47532,2010,2,20,51,1.864,10.454,February
47533,2010,2,21,52,1.688,10.278,February
47534,2010,2,22,53,1.503,10.093,February
47535,2010,2,23,54,1.508,10.097999999999999,February
47536,2010,2,24,55,1.33,9.92,February
47537,2010,2,25,56,1.135,9.725,February
47538,2010,2,26,57,1.107,9.697,February
47539,2010,2,27,58,1.305,9.895,February
47540,2010,2,28,59,1.295,9.885,February
47541,2010,3,1,60,1.364,9.954,March
47542,2010,3,2,61,1.584,10.174,March
47543,2010,3,3,62,1.419,10.009,March
47544,2010,3,4,63,1.443,10.033,March
47545,2010,3,5,64,1.414,10.004,March
47546,2010,3,6,65,1.597,10.187,March
47547,2010,3,7,66,1.566,10.156,March
47548,2010,3,8,67,1.557,10.147,March
47549,2010,3,9,68,1.67,10.26,March
47550,2010,3,10,69,1.938,10.528,March
47551,2010,3,11,70,1.985,10.575,March
47552,2010,3,12,71,2.182,10.772,March
47553,2010,3,13,72,2.25,10.84,March
47554,2010,3,14,73,2.149,10.739,March
47555,2010,3,15,74,2.12,10.71,March
47556,2010,3,16,75,2.101,10.690999999999999,March
47557,2010,3,17,76,1.885,10.475,March
47558,2010,3,18,77,1.929,10.519,March
47559,2010,3,19,78,1.792,10.382,March
47560,2010,3,20,79,1.416,10.006,March
47561,2010,3,21,80,1.158,9.748,March
47562,2010,3,22,81,0.936,9.526,March
47563,2010,3,23,82,0.878,9.468,March
47564,2010,3,24,83,0.935,9.525,March
47565,2010,3,25,84,1.15,9.74,March
47566,2010,3,26,85,1.112,9.702,March
47567,2010,3,27,86,1.184,9.774,March
47568,2010,3,28,87,1.576,10.166,March
47569,2010,3,29,88,1.709,10.299,March
47570,2010,3,30,89,1.835,10.425,March
47571,2010,3,31,90,1.946,10.536,March
47572,2010,4,1,91,1.797,10.387,April
47573,2010,4,2,92,1.686,10.276,April
47574,2010,4,3,93,1.722,10.312,April
47575,2010,4,4,94,2.025,10.615,April
47576,2010,4,5,95,2.054,10.644,April
47577,2010,4,6,96,1.672,10.262,April
47578,2010,4,7,97,1.412,10.001999999999999,April
47579,2010,4,8,98,1.187,9.777,April
47580,2010,4,9,99,0.881,9.471,April
47581,2010,4,10,100,0.709,9.299,April
47582,2010,4,11,101,0.698,9.288,April
47583,2010,4,12,102,0.85,9.44,April
47584,2010,4,13,103,0.841,9.431,April
47585,2010,4,14,104,1.027,9.616999999999999,April
47586,2010,4,15,105,1.262,9.852,April
47587,2010,4,16,106,1.777,10.366999999999999,April
47588,2010,4,17,107,2.086,10.676,April
47589,2010,4,18,108,2.207,10.797,April
47590,2010,4,19,109,2.368,10.958,April
47591,2010,4,20,110,2.287,10.876999999999999,April
47592,2010,4,21,111,2.159,10.748999999999999,April
47593,2010,4,22,112,1.944,10.533999999999999,April
47594,2010,4,23,113,1.648,10.238,April
47595,2010,4,24,114,1.518,10.108,April
47596,2010,4,25,115,1.439,10.029,April
47597,2010,4,26,116,1.476,10.065999999999999,April
47598,2010,4,27,117,1.391,9.981,April
47599,2010,4,28,118,1.557,10.147,April
47600,2010,4,29,119,1.439,10.029,April
47601,2010,4,30,120,1.496,10.086,April
47602,2010,5,1,121,1.643,10.233,May
47603,2010,5,2,122,1.776,10.366,May
47604,2010,5,3,123,1.842,10.432,May
47605,2010,5,4,124,1.552,10.142,May
47606,2010,5,5,125,1.372,9.962,May
47607,2010,5,6,126,1.449,10.039,May
47608,2010,5,7,127,1.336,9.926,May
47609,2010,5,8,128,1.253,9.843,May
47610,2010,5,9,129,1.241,9.831,May
47611,2010,5,10,130,1.185,9.775,May
47612,2010,5,11,131,1.234,9.824,May
47613,2010,5,12,132,1.266,9.856,May
47614,2010,5,13,133,1.194,9.783999999999999,May
47615,2010,5,14,134,1.272,9.862,May
47616,2010,5,15,135,1.272,9.862,May
47617,2010,5,16,136,1.188,9.778,May
47618,2010,5,17,137,0.976,9.565999999999999,May
47619,2010,5,18,138,0.941,9.531,May
47620,2010,5,19,139,0.924,9.514,May
47621,2010,5,20,140,0.903,9.493,May
47622,2010,5,21,141,0.94,9.53,May
47623,2010,5,22,142,1.188,9.778,May
47624,2010,5,23,143,1.309,9.899,May
47625,2010,5,24,144,1.332,9.922,May
47626,2010,5,25,145,1.258,9.847999999999999,May
47627,2010,5,26,146,1.083,9.673,May
47628,2010,5,27,147,1.171,9.761,May
47629,2010,5,28,148,1.351,9.940999999999999,May
47630,2010,5,29,149,1.396,9.986,May
47631,2010,5,30,150,1.052,9.642,May
47632,2010,5,31,151,0.784,9.374,May
47633,2010,6,1,152,0.645,9.235,June
47634,2010,6,2,153,0.858,9.448,June
47635,2010,6,3,154,0.921,9.511,June
47636,2010,6,4,155,0.907,9.497,June
47637,2010,6,5,156,0.9,9.49,June
47638,2010,6,6,157,0.981,9.571,June
47639,2010,6,7,158,0.831,9.421,June
47640,2010,6,8,159,0.718,9.308,June
47641,2010,6,9,160,0.955,9.545,June
47642,2010,6,10,161,1.013,9.603,June
47643,2010,6,11,162,1.092,9.682,June
47644,2010,6,12,163,1.15,9.74,June
47645,2010,6,13,164,1.103,9.693,June
47646,2010,6,14,165,1.194,9.783999999999999,June
47647,2010,6,15,166,0.948,9.538,June
47648,2010,6,16,167,0.915,9.504999999999999,June
47649,2010,6,17,168,0.928,9.518,June
47650,2010,6,18,169,1.036,9.626,June
47651,2010,6,19,170,1.0,9.59,June
47652,2010,6,20,171,1.056,9.646,June
47653,2010,6,21,172,1.051,9.641,June
47654,2010,6,22,173,1.051,9.641,June
47655,2010,6,23,174,1.268,9.858,June
47656,2010,6,24,175,1.445,10.035,June
47657,2010,6,25,176,1.313,9.903,June
47658,2010,6,26,177,1.196,9.786,June
47659,2010,6,27,178,1.023,9.613,June
47660,2010,6,28,179,0.997,9.587,June
47661,2010,6,29,180,1.037,9.626999999999999,June
47662,2010,6,30,181,0.902,9.491999999999999,June
47663,2010,7,1,182,0.797,9.387,July
47664,2010,7,2,183,0.588,9.177999999999999,July
47665,2010,7,3,184,0.515,9.105,July
47666,2010,7,4,185,0.736,9.326,July
47667,2010,7,5,186,0.826,9.416,July
47668,2010,7,6,187,0.76,9.35,July
47669,2010,7,7,188,0.917,9.507,July
47670,2010,7,8,189,1.035,9.625,July
47671,2010,7,9,190,1.005,9.594999999999999,July
47672,2010,7,10,191,1.203,9.793,July
47673,2010,7,11,192,1.516,10.106,July
47674,2010,7,12,193,1.487,10.077,July
47675,2010,7,13,194,1.149,9.739,July
47676,2010,7,14,195,1.101,9.690999999999999,July
47677,2010,7,15,196,0.866,9.456,July
47678,2010,7,16,197,0.883,9.472999999999999,July
47679,2010,7,17,198,0.854,9.443999999999999,July
47680,2010,7,18,199,0.827,9.417,July
47681,2010,7,19,200,0.886,9.475999999999999,July
47682,2010,7,20,201,0.865,9.455,July
47683,2010,7,21,202,0.869,9.459,July
47684,2010,7,22,203,0.875,9.465,July
47685,2010,7,23,204,0.887,9.477,July
47686,2010,7,24,205,0.781,9.371,July
47687,2010,7,25,206,0.712,9.302,July
47688,2010,7,26,207,0.778,9.368,July
47689,2010,7,27,208,0.683,9.273,July
47690,2010,7,28,209,0.858,9.448,July
47691,2010,7,29,210,1.051,9.641,July
47692,2010,7,30,211,1.109,9.699,July
47693,2010,7,31,212,0.916,9.506,July
47694,2010,8,1,213,0.599,9.189,August
47695,2010,8,2,214,0.701,9.291,August
47696,2010,8,3,215,0.746,9.336,August
47697,2010,8,4,216,0.62,9.209999999999999,August
47698,2010,8,5,217,0.657,9.247,August
47699,2010,8,6,218,0.749,9.339,August
47700,2010,8,7,219,0.888,9.478,August
47701,2010,8,8,220,0.744,9.334,August
47702,2010,8,9,221,0.683,9.273,August
47703,2010,8,10,222,0.629,9.219,August
47704,2010,8,11,223,0.655,9.245,August
47705,2010,8,12,224,0.739,9.329,August
47706,2010,8,13,225,0.783,9.373,August
47707,2010,8,14,226,0.615,9.205,August
47708,2010,8,15,227,0.964,9.554,August
47709,2010,8,16,228,0.924,9.514,August
47710,2010,8,17,229,0.903,9.493,August
47711,2010,8,18,230,0.746,9.336,August
47712,2010,8,19,231,0.907,9.497,August
47713,2010,8,20,232,1.162,9.751999999999999,August
47714,2010,8,21,233,1.345,9.935,August
47715,2010,8,22,234,1.457,10.047,August
47716,2010,8,23,235,1.363,9.953,August
47717,2010,8,24,236,1.138,9.728,August
47718,2010,8,25,237,1.005,9.594999999999999,August
47719,2010,8,26,238,1.089,9.679,August
47720,2010,8,27,239,1.038,9.628,August
47721,2010,8,28,240,1.179,9.769,August
47722,2010,8,29,241,1.12,9.71,August
47723,2010,8,30,242,1.1,9.69,August
47724,2010,8,31,243,1.152,9.741999999999999,August
47725,2010,9,1,244,1.211,9.801,September
47726,2010,9,2,245,1.213,9.803,September
47727,2010,9,3,246,0.916,9.506,September
47728,2010,9,4,247,0.432,9.022,September
47729,2010,9,5,248,0.347,8.937,September
47730,2010,9,6,249,0.393,8.983,September
47731,2010,9,7,250,0.261,8.850999999999999,September
47732,2010,9,8,251,0.446,9.036,September
47733,2010,9,9,252,0.78,9.37,September
47734,2010,9,10,253,0.661,9.251,September
47735,2010,9,11,254,0.412,9.002,September
47736,2010,9,12,255,0.444,9.034,September
47737,2010,9,13,256,0.615,9.205,September
47738,2010,9,14,257,0.696,9.286,September
47739,2010,9,15,258,0.679,9.269,September
47740,2010,9,16,259,0.857,9.447,September
47741,2010,9,17,260,0.719,9.309,September
47742,2010,9,18,261,0.854,9.443999999999999,September
47743,2010,9,19,262,0.85,9.44,September
47744,2010,9,20,263,0.659,9.249,September
47745,2010,9,21,264,0.791,9.381,September
47746,2010,9,22,265,0.985,9.575,September
47747,2010,9,23,266,1.098,9.688,September
47748,2010,9,24,267,1.085,9.675,September
47749,2010,9,25,268,1.197,9.786999999999999,September
47750,2010,9,26,269,1.481,10.071,September
47751,2010,9,27,270,1.359,9.949,September
47752,2010,9,28,271,1.324,9.914,September
47753,2010,9,29,272,1.186,9.776,September
47754,2010,9,30,273,1.157,9.747,September
47755,2010,10,1,274,1.138,9.728,October
47756,2010,10,2,275,1.237,9.827,October
47757,2010,10,3,276,1.292,9.882,October
47758,2010,10,4,277,1.252,9.842,October
47759,2010,10,5,278,1.174,9.764,October
47760,2010,10,6,279,1.478,10.068,October
47761,2010,10,7,280,1.312,9.902,October
47762,2010,10,8,281,1.179,9.769,October
47763,2010,10,9,282,1.15,9.74,October
47764,2010,10,10,283,1.359,9.949,October
47765,2010,10,11,284,1.278,9.868,October
47766,2010,10,12,285,1.34,9.93,October
47767,2010,10,13,286,1.389,9.979,October
47768,2010,10,14,287,1.269,9.859,October
47769,2010,10,15,288,1.042,9.632,October
47770,2010,10,16,289,0.949,9.539,October
47771,2010,10,17,290,1.022,9.612,October
47772,2010,10,18,291,1.119,9.709,October
47773,2010,10,19,292,1.33,9.92,October
47774,2010,10,20,293,1.526,10.116,October
47775,2010,10,21,294,1.684,10.274,October
47776,2010,10,22,295,1.447,10.036999999999999,October
47777,2010,10,23,296,1.174,9.764,October
47778,2010,10,24,297,1.034,9.624,October
47779,2010,10,25,298,0.895,9.485,October
47780,2010,10,26,299,0.843,9.433,October
47781,2010,10,27,300,0.9,9.49,October
47782,2010,10,28,301,0.854,9.443999999999999,October
47783,2010,10,29,302,1.084,9.674,October
47784,2010,10,30,303,1.093,9.683,October
47785,2010,10,31,304,1.259,9.849,October
47786,2010,11,1,305,1.108,9.698,November
47787,2010,11,2,306,1.276,9.866,November
47788,2010,11,3,307,1.477,10.067,November
47789,2010,11,4,308,1.695,10.285,November
47790,2010,11,5,309,1.906,10.496,November
47791,2010,11,6,310,1.967,10.557,November
47792,2010,11,7,311,1.983,10.573,November
47793,2010,11,8,312,2.158,10.748,November
47794,2010,11,9,313,2.355,10.945,November
47795,2010,11,10,314,2.301,10.891,November
47796,2010,11,11,315,2.204,10.794,November
47797,2010,11,12,316,1.947,10.536999999999999,November
47798,2010,11,13,317,1.811,10.401,November
47799,2010,11,14,318,1.875,10.465,November
47800,2010,11,15,319,1.922,10.512,November
47801,2010,11,16,320,1.688,10.278,November
47802,2010,11,17,321,1.45,10.04,November
47803,2010,11,18,322,1.277,9.866999999999999,November
47804,2010,11,19,323,1.263,9.853,November
47805,2010,11,20,324,1.213,9.803,November
47806,2010,11,21,325,0.972,9.562,November
47807,2010,11,22,326,0.749,9.339,November
47808,2010,11,23,327,0.619,9.209,November
47809,2010,11,24,328,0.573,9.163,November
47810,2010,11,25,329,0.492,9.082,November
47811,2010,11,26,330,0.516,9.106,November
47812,2010,11,27,331,0.313,8.903,November
47813,2010,11,28,332,0.28,8.87,November
47814,2010,11,29,333,0.108,8.698,November
47815,2010,11,30,334,-0.058,8.532,November
47816,2010,12,1,335,-0.282,8.308,December
47817,2010,12,2,336,-0.298,8.292,December
47818,2010,12,3,337,-0.081,8.509,December
47819,2010,12,4,338,0.24,8.83,December
47820,2010,12,5,339,0.388,8.978,December
47821,2010,12,6,340,0.354,8.943999999999999,December
47822,2010,12,7,341,0.401,8.991,December
47823,2010,12,8,342,0.358,8.948,December
47824,2010,12,9,343,0.328,8.918,December
47825,2010,12,10,344,0.33,8.92,December
47826,2010,12,11,345,0.345,8.935,December
47827,2010,12,12,346,0.141,8.731,December
47828,2010,12,13,347,0.169,8.759,December
47829,2010,12,14,348,0.372,8.962,December
47830,2010,12,15,349,0.417,9.007,December
47831,2010,12,16,350,0.747,9.337,December
47832,2010,12,17,351,0.818,9.408,December
47833,2010,12,18,352,0.81,9.4,December
47834,2010,12,19,353,0.852,9.442,December
47835,2010,12,20,354,0.685,9.275,December
47836,2010,12,21,355,0.636,9.225999999999999,December
47837,2010,12,22,356,0.858,9.448,December
47838,2010,12,23,357,1.039,9.629,December
47839,2010,12,24,358,1.07,9.66,December
47840,2010,12,25,359,1.251,9.841,December
47841,2010,12,26,360,1.207,9.797,December
47842,2010,12,27,361,1.004,9.594,December
47843,2010,12,28,362,0.784,9.374,December
47844,2010,12,29,363,0.747,9.337,December
47845,2010,12,30,364,0.734,9.324,December
47846,2010,12,31,365,0.628,9.218,December
47847,2011,1,1,1,0.691,9.281,January
47848,2011,1,2,2,0.669,9.259,January
47849,2011,1,3,3,0.662,9.252,January
47850,2011,1,4,4,0.635,9.225,January
47851,2011,1,5,5,0.754,9.344,January
47852,2011,1,6,6,0.832,9.422,January
47853,2011,1,7,7,0.843,9.433,January
47854,2011,1,8,8,0.791,9.381,January
47855,2011,1,9,9,0.555,9.145,January
47856,2011,1,10,10,0.375,8.965,January
47857,2011,1,11,11,0.175,8.765,January
47858,2011,1,12,12,0.36,8.95,January
47859,2011,1,13,13,0.556,9.146,January
47860,2011,1,14,14,0.621,9.211,January
47861,2011,1,15,15,0.578,9.168,January
47862,2011,1,16,16,0.549,9.139,January
47863,2011,1,17,17,0.494,9.084,January
47864,2011,1,18,18,0.343,8.933,January
47865,2011,1,19,19,0.118,8.708,January
47866,2011,1,20,20,-0.125,8.465,January
47867,2011,1,21,21,-0.19,8.4,January
47868,2011,1,22,22,-0.094,8.496,January
47869,2011,1,23,23,0.065,8.655,January
47870,2011,1,24,24,0.4,8.99,January
47871,2011,1,25,25,0.817,9.407,January
47872,2011,1,26,26,1.14,9.73,January
47873,2011,1,27,27,1.341,9.931,January
47874,2011,1,28,28,1.45,10.04,January
47875,2011,1,29,29,1.492,10.082,January
47876,2011,1,30,30,1.532,10.122,January
47877,2011,1,31,31,1.372,9.962,January
47878,2011,2,1,32,1.293,9.883,February
47879,2011,2,2,33,1.318,9.908,February
47880,2011,2,3,34,1.409,9.999,February
47881,2011,2,4,35,1.424,10.014,February
47882,2011,2,5,36,1.365,9.955,February
47883,2011,2,6,37,0.913,9.503,February
47884,2011,2,7,38,0.785,9.375,February
47885,2011,2,8,39,0.525,9.115,February
47886,2011,2,9,40,0.306,8.895999999999999,February
47887,2011,2,10,41,0.237,8.827,February
47888,2011,2,11,42,0.415,9.004999999999999,February
47889,2011,2,12,43,0.401,8.991,February
47890,2011,2,13,44,0.323,8.913,February
47891,2011,2,14,45,0.419,9.009,February
47892,2011,2,15,46,0.567,9.157,February
47893,2011,2,16,47,0.887,9.477,February
47894,2011,2,17,48,0.876,9.466,February
47895,2011,2,18,49,0.659,9.249,February
47896,2011,2,19,50,0.512,9.102,February
47897,2011,2,20,51,0.476,9.065999999999999,February
47898,2011,2,21,52,0.461,9.051,February
47899,2011,2,22,53,0.3,8.89,February
47900,2011,2,23,54,0.198,8.788,February
47901,2011,2,24,55,0.217,8.807,February
47902,2011,2,25,56,0.11,8.7,February
47903,2011,2,26,57,-0.152,8.438,February
47904,2011,2,27,58,-0.064,8.526,February
47905,2011,2,28,59,-0.022,8.568,February
47906,2011,3,1,60,-0.146,8.443999999999999,March
47907,2011,3,2,61,-0.238,8.352,March
47908,2011,3,3,62,0.035,8.625,March
47909,2011,3,4,63,0.323,8.913,March
47910,2011,3,5,64,0.742,9.332,March
47911,2011,3,6,65,0.909,9.499,March
47912,2011,3,7,66,0.787,9.377,March
47913,2011,3,8,67,0.825,9.415,March
47914,2011,3,9,68,0.981,9.571,March
47915,2011,3,10,69,0.814,9.404,March
47916,2011,3,11,70,0.844,9.434,March
47917,2011,3,12,71,0.979,9.568999999999999,March
47918,2011,3,13,72,0.911,9.501,March
47919,2011,3,14,73,0.764,9.354,March
47920,2011,3,15,74,0.726,9.315999999999999,March
47921,2011,3,16,75,0.92,9.51,March
47922,2011,3,17,76,1.034,9.624,March
47923,2011,3,18,77,0.988,9.578,March
47924,2011,3,19,78,0.947,9.536999999999999,March
47925,2011,3,20,79,0.983,9.573,March
47926,2011,3,21,80,1.239,9.829,March
47927,2011,3,22,81,1.179,9.769,March
47928,2011,3,23,82,1.23,9.82,March
47929,2011,3,24,83,1.244,9.834,March
47930,2011,3,25,84,1.162,9.751999999999999,March
47931,2011,3,26,85,1.209,9.799,March
